X,Y
1.73631,3.03063
1.73634,3.03066
1.73638,3.03063
1.7364,3.03065
1.73642,3.03065
1.73642,3.03065
1.73644,3.03066
1.73644,3.03066
1.73645,3.03063
1.73646,3.03061
1.73648,3.03059
1.73648,3.03059
1.73649,3.03058
1.73649,3.03058
1.73652,3.03055
1.73654,3.03055
1.73655,3.03055
1.73656,3.03054
1.73657,3.03054
1.73657,3.03055
1.73658,3.03054
1.7366,3.03057
1.73661,3.03056
1.73662,3.03057
1.73663,3.03058
1.73664,3.03058
1.73664,3.03057
1.73665,3.03058
1.73666,3.03059
1.73667,3.03055
1.73668,3.03053
1.73669,3.03051
1.7367,3.03055
1.73672,3.03053
1.73672,3.03053
1.73675,3.03053
1.73676,3.03053
1.73676,3.03053
1.73678,3.03054
1.7368,3.03055
1.7368,3.03054
1.73681,3.03054
1.73682,3.03054
1.73683,3.03054
1.73684,3.03055
1.73685,3.03055
1.73686,3.03055
1.73687,3.03056
1.73688,3.03057
1.73689,3.03056
1.7369,3.03056
1.73691,3.03056
1.73691,3.03056
1.73692,3.03053
1.73685,3.03049
1.7368,3.03049
1.73675,3.03051
1.7367,3.03056
1.73665,3.03056
1.73658,3.0303
1.73651,3.02943
1.73661,3.02755
1.73691,3.0239
1.73764,3.01855
1.73886,3.01156
1.74004,3.00358
1.74087,2.99513
1.74151,2.98674
1.7421,2.97849
1.74299,2.97075
1.7436,2.9639
1.74386,2.95808
1.74408,2.95316
1.7445,2.94887
1.74469,2.94475
1.74487,2.94063
1.74531,2.93079
1.74563,2.92429
1.7462,2.91694
1.74671,2.90899
1.74706,2.9008
1.7476,2.89288
1.74827,2.88543
1.74881,2.87864
1.74928,2.87257
1.74962,2.86712
1.75,2.86203
1.75016,2.85691
1.75037,2.8515
1.7505,2.8454
1.75083,2.83859
1.75127,2.83102
1.75179,2.82278
1.75223,2.81435
1.75278,2.80598
1.75332,2.79774
1.75376,2.79016
1.75411,2.78321
1.75439,2.77668
1.75484,2.77063
1.75519,2.7648
1.75538,2.75856
1.75571,2.75195
1.75611,2.74483
1.75654,2.7369
1.75708,2.72862
1.75771,2.72017
1.75836,2.71154
1.75896,2.70344
1.75953,2.69563
1.76012,2.68824
1.76061,2.68128
1.76091,2.67464
1.76141,2.66816
1.7621,2.66168
1.76253,2.65494
1.76302,2.64786
1.76368,2.64078
1.76426,2.63367
1.76526,2.62086
1.76526,2.62086
1.76574,2.61079
1.76574,2.61079
1.76605,2.60281
1.7662,2.59933
1.76649,2.59589
1.7667,2.59216
1.76682,2.58821
1.76696,2.58384
1.76718,2.57916
1.76749,2.57443
1.76781,2.56986
1.76804,2.5659
1.76832,2.56268
1.7685,2.56005
1.7686,2.55779
1.76872,2.55546
1.76898,2.55304
1.76924,2.5506
1.76939,2.54819
1.76942,2.54587
1.76947,2.54371
1.7696,2.54158
1.76966,2.53943
1.76973,2.53732
1.7699,2.53524
1.77014,2.53318
1.77043,2.53115
1.77068,2.52911
1.77082,2.52713
1.77085,2.5252
1.77089,2.5234
1.77099,2.52168
1.77118,2.52003
1.77142,2.51843
1.77162,2.51691
1.77173,2.51536
1.77178,2.51384
1.77184,2.51241
1.77184,2.51102
1.77184,2.50976
1.77203,2.50751
1.77227,2.50572
1.77232,2.50488
1.77227,2.5041
1.77218,2.50341
1.7721,2.50271
1.77199,2.50203
1.77192,2.5014
1.7719,2.50079
1.77192,2.50024
1.77197,2.49974
1.77199,2.4993
1.77204,2.49886
1.77208,2.4985
1.77207,2.49821
1.77206,2.49799
1.7721,2.49774
1.77218,2.4975
1.77223,2.49732
1.7723,2.49718
1.77233,2.49715
1.77237,2.49723
1.77241,2.4974
1.77243,2.49758
1.77252,2.49789
1.77251,2.49848
1.77338,2.49858
1.77514,2.49811
1.77667,2.49748
1.7777,2.49668
1.77775,2.4964
1.77797,2.49618
1.77806,2.49575
1.77809,2.49522
1.77826,2.49502
1.77835,2.49464
1.77818,2.49418
1.77818,2.49418
1.77794,2.49385
1.77777,2.49378
1.7775,2.49361
1.77722,2.49346
1.77693,2.49333
1.77658,2.49326
1.77617,2.49326
1.77575,2.49331
1.77519,2.49339
1.77463,2.49348
1.77418,2.49345
1.77364,2.49349
1.77303,2.49359
1.77245,2.49372
1.77198,2.49382
1.77149,2.49397
1.77105,2.49399
1.77043,2.49398
1.76988,2.49373
1.76952,2.49354
1.769,2.4936
1.76844,2.49364
1.76803,2.49367
1.76759,2.4939
1.76729,2.49466
1.7672,2.49593
1.76732,2.49714
1.7675,2.49796
1.76766,2.49861
1.76775,2.49916
1.76782,2.49966
1.7679,2.50034
1.76804,2.501
1.76816,2.50154
1.76836,2.50191
1.76853,2.50218
1.76866,2.50236
1.76896,2.50231
1.7691,2.50219
1.7691,2.50219
1.76935,2.50192
1.76949,2.50176
1.7696,2.50164
1.76968,2.50159
1.76968,2.50159
1.76989,2.50148
1.76999,2.50134
1.77006,2.50124
1.77013,2.50113
1.77016,2.50098
1.77019,2.50088
1.77023,2.50076
1.77023,2.50065
1.77028,2.50054
1.77029,2.50045
1.77039,2.50032
1.77043,2.50021
1.77047,2.5001
1.77051,2.50003
1.77048,2.49998
1.77049,2.49992
1.77049,2.49983
1.7705,2.49973
1.77051,2.49965
1.77053,2.49955
1.77055,2.49946
1.77055,2.49936
1.77056,2.49925
1.77057,2.49915
1.77058,2.49904
1.7706,2.49894
1.77062,2.49885
1.77065,2.49876
1.77067,2.49868
1.77068,2.4986
1.7707,2.49853
1.77072,2.49846
1.77074,2.49839
1.77077,2.49833
1.77079,2.49827
1.77081,2.49821
1.77083,2.49815
1.77084,2.49809
1.77085,2.49804
1.77086,2.498
1.77087,2.49795
1.77088,2.49789
1.77089,2.49783
1.77089,2.49778
1.77091,2.49775
1.77092,2.49769
1.77093,2.49766
1.77094,2.49762
1.77095,2.49759
1.77097,2.49757
1.77098,2.49752
1.77099,2.4975
1.77099,2.49746
1.77099,2.49743
1.771,2.49741
1.771,2.49738
1.771,2.49734
1.771,2.49732
1.77101,2.49728
1.77102,2.49725
1.77102,2.49722
1.77103,2.49719
1.77105,2.49718
1.77105,2.49716
1.77106,2.49715
1.77107,2.49713
1.77108,2.49711
1.77109,2.49708
1.7711,2.49705
1.7711,2.49705
1.7711,2.49702
1.77112,2.497
1.77112,2.497
1.77112,2.49698
1.77111,2.49698
1.77112,2.49698
1.77113,2.49694
1.77113,2.49693
1.77113,2.49693
1.77114,2.49692
1.77114,2.49691
1.77114,2.49689
1.77115,2.4969
1.77115,2.49689
1.77116,2.49688
1.77116,2.49689
1.77116,2.49689
1.77116,2.49688
1.77116,2.49689
1.77118,2.49689
1.77118,2.49689
1.77119,2.49688
1.77119,2.49687
1.77119,2.49686
1.7712,2.49686
1.77121,2.49685
1.77121,2.49685
1.77121,2.49686
1.77122,2.49684
1.77121,2.49682
1.77122,2.49682
1.77123,2.49684
1.77123,2.49684
1.77122,2.49685
1.77123,2.49686
1.77123,2.49686
1.77125,2.49685
1.77125,2.49684
1.77126,2.49684
1.77126,2.49684
1.77126,2.49685
1.77126,2.49685
1.77127,2.49685
1.77127,2.49684
1.77127,2.49683
1.77128,2.49683
1.77128,2.49681
1.77128,2.49681
1.77128,2.49682
1.77128,2.49682
1.77129,2.49682
1.77129,2.49681
1.77129,2.49681
1.77128,2.4968
1.77129,2.49681
1.77129,2.49681
1.7713,2.49681
1.7713,2.49681
1.7713,2.4968
1.77131,2.4968
1.77131,2.4968
1.77131,2.49679
1.77131,2.49677
1.77131,2.4968
1.77131,2.4968
1.77132,2.49679
1.77132,2.49677
1.77132,2.49676
1.77133,2.49675
1.77133,2.49675
1.77133,2.49677
1.77134,2.49677
1.77135,2.49677
1.77135,2.49677
1.77134,2.49673
1.77134,2.49674
1.77134,2.49675
1.77134,2.49673
1.7713,2.49675
1.77127,2.49672
1.77129,2.49666
1.77102,2.49664
1.77022,2.4967
1.76836,2.49661
1.76486,2.49618
1.75955,2.49608
1.75295,2.49591
1.74554,2.49579
1.73736,2.49556
1.72874,2.49482
1.72019,2.4941
1.71189,2.49337
1.70439,2.4927
1.69816,2.49208
1.69315,2.49182
1.68893,2.49152
1.68502,2.49148
1.68116,2.49137
1.67696,2.49135
1.67191,2.4912
1.66552,2.49097
1.65819,2.49046
1.6501,2.48997
1.64151,2.48933
1.63312,2.48881
1.62519,2.4882
1.618,2.4877
1.61187,2.48722
1.60641,2.48688
1.6015,2.48671
1.5967,2.48656
1.59177,2.48626
1.58614,2.48592
1.57974,2.48552
1.57239,2.48508
1.56431,2.48466
1.55587,2.48433
1.53911,2.48356
1.53135,2.48304
1.52416,2.4825
1.51771,2.48204
1.5119,2.48166
1.50647,2.48138
1.50102,2.48113
1.49506,2.48085
1.48858,2.4806
1.48136,2.48029
1.46502,2.47937
1.45624,2.47886
1.44749,2.4783
1.43927,2.47786
1.43177,2.47733
1.42492,2.47678
1.41856,2.47651
1.41268,2.4764
1.40688,2.47605
1.40072,2.47558
1.39402,2.47516
1.38694,2.47468
1.37925,2.47412
1.37095,2.47364
1.36258,2.47313
1.35414,2.47267
1.34604,2.4721
1.33866,2.47153
1.33207,2.47114
1.32637,2.47069
1.32164,2.47019
1.31757,2.46984
1.31407,2.46963
1.31068,2.46939
1.30707,2.46901
1.30309,2.46867
1.29836,2.4684
1.29284,2.46812
1.28681,2.46776
1.2808,2.4673
1.27524,2.46675
1.27062,2.46628
1.26717,2.46592
1.26486,2.46566
1.26341,2.46573
1.26258,2.46586
1.26201,2.46599
1.26149,2.46588
1.26084,2.46574
1.26014,2.46558
1.2594,2.46557
1.25879,2.46559
1.25822,2.46558
1.25777,2.46555
1.25698,2.46555
1.25665,2.46552
1.25641,2.46556
1.25623,2.46554
1.25616,2.46553
1.25608,2.46561
1.25603,2.46569
1.25603,2.46573
1.25606,2.46577
1.25612,2.46577
1.25622,2.46575
1.25641,2.46581
1.25663,2.46586
1.2569,2.46596
1.25717,2.46609
1.25742,2.46617
1.25768,2.46624
1.25802,2.46629
1.25831,2.46633
1.25844,2.46642
1.25819,2.46651
1.25732,2.46659
1.2557,2.46656
1.25314,2.46652
1.2497,2.46641
1.24552,2.46621
1.24063,2.46601
1.23533,2.46557
1.22968,2.46514
1.22387,2.46464
1.21809,2.46435
1.21252,2.46395
1.20726,2.46344
1.20253,2.46302
1.19843,2.46258
1.19488,2.4623
1.19188,2.46213
1.18938,2.46193
1.1873,2.46167
1.18561,2.46152
1.18416,2.46143
1.18282,2.4614
1.18153,2.46133
1.18011,2.4612
1.17841,2.46095
1.17633,2.46065
1.17384,2.46044
1.16774,2.45998
1.16414,2.45968
1.16013,2.45941
1.15592,2.45907
1.1515,2.45872
1.14685,2.45851
1.14218,2.45827
1.13764,2.45818
1.1334,2.45798
1.12943,2.45777
1.12575,2.45771
1.12239,2.45754
1.11943,2.45725
1.11673,2.45701
1.11427,2.45688
1.11193,2.45688
1.1098,2.4569
1.10769,2.45694
1.10551,2.45692
1.10313,2.45677
1.10062,2.45658
1.09794,2.4563
1.09499,2.45605
1.09184,2.45576
1.08854,2.45553
1.08497,2.45539
1.08126,2.4553
1.07759,2.45504
1.07393,2.45465
1.07018,2.45434
1.06652,2.45403
1.06285,2.45383
1.05922,2.45377
1.05578,2.45371
1.05251,2.45357
1.04929,2.45331
1.04614,2.45306
1.04308,2.45283
1.04002,2.45267
1.03704,2.45259
1.03421,2.45255
1.03152,2.45248
1.02884,2.45251
1.02613,2.45249
1.02326,2.45239
1.02037,2.45224
1.01728,2.45204
1.01407,2.45188
1.01075,2.45165
1.00408,2.4513
1.0007,2.45115
0.9973,2.45082
0.99395,2.45052
0.99068,2.45026
0.9875,2.4499
0.98427,2.44954
0.98101,2.44943
0.97783,2.44935
0.97466,2.4492
0.97146,2.44896
0.96536,2.44836
0.9624,2.44803
0.95944,2.4479
0.95653,2.44778
0.95367,2.44764
0.9508,2.44758
0.94785,2.44746
0.9449,2.44724
0.94194,2.44709
0.93894,2.44699
0.93591,2.44701
0.93288,2.4469
0.9266,2.44661
0.92336,2.44633
0.92002,2.44588
0.91665,2.44563
0.91327,2.44543
0.90996,2.44524
0.9066,2.44501
0.9033,2.4448
0.90005,2.44458
0.89682,2.44421
0.89369,2.4439
0.89206,2.4433
0.89336,2.44211
0.89803,2.43995
0.90452,2.43673
0.91111,2.43345
0.9167,2.43066
0.92097,2.42846
0.92377,2.42653
0.92535,2.42488
0.92626,2.42417
0.92668,2.42377
0.92673,2.42326
0.92658,2.42293
0.92645,2.42275
0.92619,2.42224
0.92599,2.42158
0.9259,2.42118
0.92575,2.42085
0.9252,2.41981
0.925,2.41945
0.92468,2.41864
0.92427,2.41777
0.92383,2.41703
0.92336,2.41621
0.92283,2.41532
0.92245,2.41464
0.92223,2.41417
0.92202,2.41359
0.92188,2.4131
0.92192,2.41278
0.92192,2.41235
0.92183,2.41163
0.92156,2.41077
0.92112,2.4099
0.92061,2.40914
0.92006,2.40843
0.91953,2.40791
0.91916,2.40765
0.91905,2.40737
0.9191,2.40702
0.91912,2.40657
0.91907,2.40598
0.91881,2.40519
0.91833,2.40447
0.91779,2.40404
0.91734,2.40367
0.91681,2.40332
0.91563,2.40312
0.915,2.40304
0.91437,2.403
0.91381,2.40298
0.91329,2.403
0.91279,2.40296
0.91229,2.40299
0.91179,2.40304
0.91134,2.40309
0.91134,2.40309
0.91068,2.40315
0.91046,2.40321
0.91034,2.40329
0.91025,2.40338
0.91024,2.40348
0.91026,2.40356
0.91035,2.40367
0.91042,2.40373
0.91053,2.40375
0.91069,2.40382
0.91089,2.40379
0.91114,2.4037
0.91138,2.40368
0.91157,2.40372
0.91174,2.40369
0.91193,2.40368
0.91208,2.40372
0.91218,2.40375
0.91225,2.40377
0.91229,2.4038
0.91231,2.4038
0.91233,2.40382
0.91235,2.40383
0.91236,2.40385
0.91236,2.40387
0.91237,2.40387
0.91238,2.40388
0.91239,2.40387
0.91243,2.40388
0.91246,2.4039
0.9125,2.4039
0.91254,2.4039
0.91258,2.4039
0.91262,2.40392
0.91266,2.40393
0.9127,2.40393
0.91273,2.40394
0.91277,2.40396
0.91279,2.40398
0.91281,2.40399
0.91282,2.404
0.91282,2.404
0.91282,2.40399
0.91282,2.40397
0.91281,2.40398
0.91281,2.40399
0.91281,2.40398
0.91281,2.40397
0.91281,2.40398
0.91282,2.40398
0.91284,2.40398
0.91286,2.40399
0.91287,2.40397
0.91289,2.40398
0.91291,2.40398
0.91293,2.40399
0.91296,2.40398
0.91297,2.40398
0.91299,2.40399
0.913,2.40397
0.91301,2.40398
0.91301,2.40399
0.91301,2.404
0.91302,2.404
0.91303,2.40402
0.91303,2.40402
0.91303,2.40402
0.91304,2.40403
0.91305,2.40401
0.91306,2.40403
0.91308,2.40403
0.91309,2.40402
0.9131,2.40402
0.91311,2.40401
0.91312,2.404
0.91312,2.40401
0.91312,2.40403
0.91312,2.40404
0.91312,2.40405
0.91312,2.40405
0.91313,2.40405
0.91314,2.40404
0.91314,2.40404
0.91315,2.40405
0.91316,2.40406
0.91317,2.40407
0.91318,2.40408
0.91319,2.40409
0.91302,2.40407
0.91249,2.40401
0.91138,2.404
0.9096,2.40385
0.90704,2.4036
0.90368,2.4034
0.89966,2.40313
0.89511,2.40289
0.89005,2.40274
0.88469,2.40248
0.87911,2.40218
0.87354,2.40172
0.86812,2.40135
0.8585,2.40054
0.85441,2.40024
0.85094,2.39985
0.84801,2.39961
0.84562,2.3995
0.84369,2.39946
0.84212,2.39945
0.8407,2.39938
0.83937,2.39929
0.83803,2.39916
0.83652,2.39906
0.83475,2.39906
0.83269,2.39894
0.8302,2.39878
0.82727,2.39853
0.82394,2.39839
0.82035,2.39819
0.81635,2.39791
0.81214,2.39768
0.80784,2.39737
0.80348,2.39708
0.79918,2.39686
0.79491,2.39661
0.7908,2.39646
0.78705,2.39619
0.78352,2.39596
0.7802,2.39574
0.7773,2.39542
0.77464,2.39516
0.77224,2.39495
0.76999,2.3948
0.76779,2.39461
0.76556,2.39441
0.76329,2.39423
0.75832,2.39398
0.75564,2.39382
0.75277,2.39361
0.74965,2.39332
0.74636,2.39315
0.7429,2.39298
0.73923,2.39259
0.73548,2.39232
0.73174,2.39204
0.728,2.39172
0.72081,2.39102
0.71734,2.39067
0.71734,2.39067
0.71164,2.39043
0.70959,2.39045
0.70794,2.39046
0.70651,2.39027
0.70518,2.39018
0.70389,2.39008
0.7027,2.39002
0.70157,2.38988
0.7005,2.38976
0.69949,2.38966
0.69854,2.38948
0.69763,2.38928
0.69667,2.38907
0.69572,2.38891
0.69482,2.3888
0.69392,2.38878
0.69209,2.38877
0.69119,2.38876
0.69032,2.38879
0.69032,2.38879
0.68874,2.38868
0.688,2.3886
0.6873,2.38847
0.6867,2.38827
0.68635,2.38836
0.68636,2.38923
0.68664,2.39098
0.68678,2.39212
0.68673,2.39261
0.68672,2.39285
0.68654,2.39288
0.68624,2.39283
0.68617,2.39329
0.68606,2.39378
0.68605,2.39401
0.686,2.39433
0.68591,2.39464
0.68596,2.39476
0.68602,2.39478
0.68606,2.39473
0.68612,2.39463
0.68618,2.39461
0.68613,2.39447
0.68592,2.39431
0.68565,2.39405
0.6852,2.39373
0.68475,2.39337
0.68424,2.3928
0.6838,2.39225
0.68338,2.39184
0.68298,2.39128
0.68266,2.39052
0.68238,2.39023
0.68204,2.38989
0.68165,2.38943
0.68143,2.3892
0.68126,2.38889
0.68116,2.38865
0.68115,2.38861
0.68119,2.38847
0.68129,2.38822
0.68164,2.38809
0.6825,2.38785
0.6837,2.38752
0.68478,2.38709
0.68567,2.38681
0.68644,2.38673
0.68708,2.38677
0.68763,2.38691
0.68817,2.38697
0.6887,2.38701
0.68922,2.38706
0.68971,2.38714
0.69019,2.38723
0.69061,2.38735
0.69065,2.38739
0.69067,2.38742
0.69065,2.38744
0.69062,2.38743
0.6906,2.38737
0.69059,2.38734
0.6906,2.38733
0.69066,2.38734
0.69071,2.38735
0.69075,2.38734
0.69077,2.38736
0.69079,2.38748
0.69076,2.38761
0.69079,2.38765
0.69076,2.38773
0.69071,2.38784
0.69066,2.38797
0.69063,2.38807
0.69064,2.38819
0.69067,2.38828
0.69071,2.38838
0.69067,2.38855
0.69062,2.38863
0.69056,2.38871
0.69049,2.38878
0.69042,2.38886
0.69035,2.38893
0.69029,2.38901
0.69022,2.38908
0.69015,2.38915
0.69007,2.3892
0.69001,2.38926
0.68993,2.38933
0.68986,2.38939
0.68979,2.38945
0.68973,2.38951
0.68968,2.38958
0.68962,2.38964
0.68956,2.38969
0.6895,2.38974
0.68945,2.38979
0.68939,2.38982
0.68934,2.38987
0.68929,2.38992
0.68923,2.38996
0.68918,2.38999
0.68913,2.39003
0.68908,2.39006
0.68903,2.39011
0.68898,2.39014
0.68894,2.39019
0.6889,2.39024
0.68885,2.39027
0.6888,2.39032
0.68876,2.39035
0.68871,2.39038
0.68867,2.39041
0.68864,2.39044
0.6886,2.39046
0.68857,2.39048
0.6885,2.39051
0.6885,2.39051
0.68843,2.39052
0.68839,2.39052
0.68836,2.39053
0.68832,2.39054
0.68829,2.39057
0.68825,2.39059
0.68821,2.3906
0.68818,2.39061
0.68815,2.39062
0.68812,2.39064
0.68809,2.39066
0.68807,2.39068
0.68803,2.39068
0.688,2.39069
0.68797,2.39071
0.68794,2.39072
0.68792,2.39074
0.68789,2.39075
0.68786,2.39078
0.68784,2.39079
0.68781,2.3908
0.68778,2.39081
0.68775,2.39081
0.68773,2.39082
0.68771,2.39083
0.68769,2.39084
0.68766,2.39085
0.68765,2.39085
0.68762,2.39086
0.68759,2.39085
0.68757,2.39086
0.68754,2.39087
0.68749,2.39089
0.68747,2.39089
0.68745,2.39089
0.68743,2.39091
0.68742,2.39093
0.6874,2.39093
0.68738,2.39094
0.68736,2.39094
0.68735,2.39094
0.68734,2.39095
0.68732,2.39096
0.6873,2.39094
0.68729,2.39094
0.68728,2.39094
0.68726,2.39095
0.68724,2.39094
0.68723,2.39093
0.68722,2.39093
0.6872,2.39094
0.68718,2.39095
0.68717,2.39095
0.68715,2.39095
0.68713,2.39097
0.68712,2.39099
0.68709,2.39099
0.68708,2.39098
0.68706,2.39097
0.68704,2.39099
0.68703,2.391
0.68701,2.391
0.68701,2.39102
0.687,2.39101
0.687,2.39102
0.68697,2.39101
0.68695,2.39101
0.68694,2.39101
0.68693,2.39102
0.68692,2.39104
0.6869,2.39105
0.6869,2.39104
0.68689,2.39104
0.68688,2.39104
0.68687,2.39104
0.68686,2.39104
0.68685,2.39105
0.68683,2.39106
0.68681,2.39104
0.6868,2.39105
0.68679,2.39103
0.68678,2.39104
0.68676,2.39102
0.68675,2.39101
0.68675,2.39102
0.68674,2.39103
0.68674,2.39103
0.68673,2.39104
0.68673,2.39104
0.68671,2.39104
0.6867,2.39104
0.68669,2.39105
0.68668,2.39106
0.68668,2.39106
0.68667,2.39106
0.68666,2.39105
0.68665,2.39104
0.68663,2.39103
0.68666,2.39103
0.68665,2.39103
0.68664,2.39104
0.68667,2.39101
0.68669,2.39096
0.6867,2.39089
0.68671,2.39084
0.68665,2.39077
0.6866,2.39075
0.68653,2.39075
0.68652,2.39081
0.68653,2.39081
0.68655,2.39082
0.68665,2.39088
0.68667,2.39081
0.6867,2.39074
0.68674,2.39074
0.68674,2.39076
0.68672,2.39081
0.6867,2.39081
0.68668,2.39084
0.68668,2.39083
0.68667,2.39085
0.68666,2.39084
0.68665,2.39085
0.68664,2.39085
0.68663,2.39085
0.68663,2.39054
0.68668,2.3897
0.68676,2.3882
0.68686,2.38601
0.68694,2.38292
0.68717,2.37904
0.68742,2.37467
0.68774,2.36966
0.68817,2.36435
0.68851,2.35879
0.68897,2.35333
0.68955,2.34806
0.69033,2.34307
0.69065,2.33845
0.69087,2.33419
0.69104,2.33057
0.69128,2.32743
0.69155,2.32482
0.69196,2.32093
0.69208,2.31955
0.6922,2.31829
0.6922,2.31829
0.69253,2.31553
0.69257,2.3139
0.69261,2.312
0.69274,2.30978
0.69296,2.30719
0.69321,2.30419
0.69348,2.3008
0.69363,2.29703
0.69378,2.29288
0.69401,2.28857
0.69428,2.28422
0.69467,2.27977
0.69504,2.27541
0.69545,2.27102
0.69588,2.26691
0.6963,2.26307
0.69678,2.25944
0.69709,2.25618
0.6973,2.25337
0.69746,2.25086
0.69765,2.24853
0.69789,2.24625
0.69812,2.24405
0.69826,2.24181
0.69838,2.23954
0.69854,2.23707
0.69877,2.23446
0.69902,2.23165
0.69927,2.22873
0.69953,2.22564
0.69985,2.22243
0.70012,2.21896
0.70037,2.21521
0.70058,2.21129
0.70072,2.20729
0.70099,2.20325
0.70129,2.19939
0.70148,2.19566
0.70171,2.19198
0.70224,2.18523
0.70256,2.1821
0.70256,2.1821
0.7031,2.17633
0.70324,2.17381
0.70341,2.17125
0.70369,2.16875
0.704,2.1663
0.70431,2.16375
0.70457,2.16108
0.70482,2.15818
0.70505,2.15512
0.70523,2.15195
0.70542,2.14869
0.70578,2.14533
0.70616,2.14199
0.70655,2.13858
0.70711,2.13479
0.70747,2.13108
0.70782,2.12739
0.70824,2.12383
0.70866,2.12052
0.709,2.11739
0.70933,2.1143
0.7096,2.11118
0.70979,2.10812
0.70991,2.10501
0.71014,2.10201
0.71037,2.09917
0.71041,2.09646
0.71053,2.09376
0.71079,2.0909
0.7111,2.08793
0.71141,2.08491
0.71166,2.08189
0.71194,2.07878
0.71228,2.07567
0.71252,2.07244
0.71275,2.06907
0.71301,2.0656
0.71328,2.06209
0.71358,2.05856
0.71384,2.05509
0.71424,2.04819
0.71446,2.04479
0.71474,2.04158
0.71515,2.03857
0.71559,2.0355
0.71594,2.03245
0.71625,2.02943
0.71652,2.02644
0.71652,2.02644
0.71695,2.02029
0.71716,2.01728
0.71749,2.01427
0.71786,2.01118
0.71818,2.00814
0.71843,2.00508
0.71865,2.00193
0.71887,1.99878
0.71907,1.99563
0.71925,1.99244
0.71943,1.98919
0.71974,1.98596
0.71996,1.98271
0.72018,1.97939
0.72039,1.97601
0.72054,1.97274
0.72082,1.96944
0.72112,1.96616
0.72146,1.96292
0.72172,1.95974
0.7219,1.95653
0.72211,1.95333
0.72239,1.95017
0.72266,1.94693
0.72292,1.94369
0.72319,1.94062
0.7234,1.93761
0.72356,1.93462
0.72362,1.93147
0.7237,1.92844
0.72374,1.92534
0.72381,1.92209
0.72393,1.91875
0.72414,1.91551
0.72442,1.9122
0.72471,1.90901
0.72508,1.90591
0.72538,1.90279
0.72568,1.89956
0.72595,1.89631
0.72645,1.88964
0.72675,1.8863
0.72696,1.88308
0.72714,1.87986
0.72734,1.87666
0.72761,1.87348
0.72784,1.8704
0.72803,1.86736
0.72821,1.86425
0.72832,1.86118
0.72839,1.85816
0.72854,1.85504
0.72882,1.85193
0.72916,1.84889
0.72948,1.84571
0.72973,1.84243
0.73024,1.83585
0.73049,1.83249
0.73049,1.83249
0.73083,1.8292
0.73124,1.82297
0.73136,1.81977
0.73135,1.81656
0.73135,1.81656
0.73135,1.81336
0.73183,1.80705
0.73201,1.80416
0.73222,1.80132
0.7324,1.79839
0.73261,1.79534
0.73274,1.79236
0.73274,1.79236
0.73322,1.7862
0.73322,1.7862
0.73365,1.78024
0.7339,1.77712
0.73416,1.77392
0.73416,1.77392
0.73444,1.7707
0.73503,1.76445
0.73533,1.76147
0.7356,1.75851
0.73581,1.75546
0.73597,1.75228
0.73597,1.75228
0.73632,1.74594
0.73658,1.74268
0.73686,1.73947
0.73719,1.73623
0.7376,1.73295
0.73802,1.72976
0.73846,1.72673
0.7389,1.72379
0.73927,1.72089
0.73959,1.71799
0.73988,1.71505
0.74019,1.71198
0.74045,1.70883
0.74059,1.70574
0.7408,1.70264
0.74116,1.6995
0.74148,1.69638
0.74172,1.69324
0.74199,1.69001
0.7423,1.68676
0.74249,1.68355
0.74259,1.68044
0.7428,1.67719
0.74307,1.67404
0.74337,1.67092
0.74365,1.66776
0.74398,1.66451
0.74425,1.66135
0.74448,1.6582
0.74477,1.65506
0.74506,1.6519
0.74532,1.6488
0.74559,1.64569
0.7458,1.6426
0.74613,1.63959
0.74647,1.63647
0.74678,1.63328
0.74709,1.63004
0.74731,1.62691
0.74754,1.62386
0.74787,1.62084
0.74815,1.61785
0.74842,1.61488
0.74865,1.61173
0.7489,1.60854
0.74916,1.60531
0.74944,1.60209
0.74972,1.59894
0.74996,1.59588
0.75019,1.59282
0.75078,1.58632
0.75102,1.58301
0.75135,1.57978
0.7517,1.57657
0.75199,1.5735
0.75231,1.5704
0.75263,1.56726
0.75289,1.56413
0.75304,1.56109
0.75319,1.55808
0.75333,1.55505
0.75344,1.55201
0.75355,1.54904
0.75371,1.54603
0.75385,1.543
0.75401,1.53999
0.75414,1.53689
0.75437,1.53367
0.75458,1.53036
0.75475,1.52701
0.75488,1.52358
0.75501,1.52017
0.75519,1.51686
0.75552,1.51373
0.7558,1.51063
0.75605,1.50737
0.75633,1.50413
0.75667,1.50094
0.75704,1.49791
0.75774,1.49224
0.75806,1.48942
0.75828,1.48644
0.75845,1.48348
0.75851,1.48041
0.75851,1.48041
0.75874,1.47418
0.75895,1.47113
0.75918,1.46805
0.7595,1.46478
0.75973,1.46145
0.76002,1.45815
0.76002,1.45815
0.76053,1.45173
0.76079,1.44862
0.76079,1.44862
0.76138,1.44228
0.76138,1.44228
0.76164,1.43908
0.7622,1.43276
0.76248,1.42968
0.76272,1.42662
0.76298,1.4235
0.76325,1.42036
0.76353,1.41728
0.76387,1.41427
0.7642,1.41128
0.7645,1.4084
0.76478,1.40556
0.76503,1.40251
0.76529,1.39933
0.76548,1.3961
0.7656,1.39296
0.76577,1.38973
0.76616,1.38658
0.76655,1.38372
0.76688,1.38121
0.76715,1.37917
0.76721,1.3775
0.7672,1.37618
0.76737,1.37497
0.76755,1.37378
0.76768,1.37265
