data
"speed:[3, -10, -11, 7], angle:[815, 29811, 11348, 1303], timestamp:[42390, 42391, 42393, 42394], state:[0, 0, 0, 0]"
"speed:[6, 2, -4, 2], angle:[1051, 29424, 10984, 1615], timestamp:[42450, 42451, 42453, 42454], state:[0, 0, 0, 0]"
"speed:[1, -3, 3, 0], angle:[1155, 29291, 10842, 1735], timestamp:[42510, 42511, 42513, 42514], state:[0, 0, 0, 0]"
"speed:[-84, -73, -102, -47], angle:[681, 28617, 9877, 910], timestamp:[42570, 42571, 42573, 42574], state:[0, 0, 0, 0]"
"speed:[-91, -84, -84, -80], angle:[28083, 23759, 4755, 28941], timestamp:[42630, 42631, 42633, 42634], state:[0, 0, 0, 0]"
"speed:[-81, -96, -84, -90], angle:[23421, 18918, 32519, 23967], timestamp:[42690, 42691, 42693, 42694], state:[0, 0, 0, 0]"
"speed:[-80, -88, -99, -90], angle:[18377, 13783, 27422, 18689], timestamp:[42750, 42751, 42753, 42754], state:[0, 0, 0, 0]"
"speed:[-112, -102, -107, -103], angle:[13054, 8419, 22352, 13413], timestamp:[42810, 42811, 42813, 42814], state:[0, 0, 0, 0]"
"speed:[-91, -93, -88, -77], angle:[7767, 3136, 17200, 7981], timestamp:[42870, 42871, 42873, 42874], state:[0, 0, 0, 0]"
"speed:[-58, -51, -59, -40], angle:[3074, 31049, 12393, 3299], timestamp:[42930, 42931, 42933, 42934], state:[0, 0, 0, 0]"
"speed:[-23, -21, -26, -31], angle:[1078, 29064, 10210, 1257], timestamp:[42990, 42991, 42993, 42994], state:[0, 0, 0, 0]"
"speed:[-3, -5, -4, -4], angle:[154, 28134, 9168, 328], timestamp:[43050, 43051, 43053, 43054], state:[0, 0, 0, 0]"
"speed:[-2, 3, 3, 4], angle:[235, 28184, 9284, 493], timestamp:[43110, 43111, 43113, 43114], state:[0, 0, 0, 0]"
"speed:[6, -5, 2, 4], angle:[237, 28198, 9301, 496], timestamp:[43170, 43171, 43173, 43174], state:[0, 0, 0, 0]"
"speed:[7, -1, 2, 0], angle:[243, 28186, 9291, 504], timestamp:[43230, 43231, 43233, 43234], state:[0, 0, 0, 0]"
"speed:[-2, -3, -6, 2], angle:[277, 28161, 9264, 536], timestamp:[43290, 43291, 43293, 43294], state:[0, 0, 0, 0]"
"speed:[-2, -5, -2, -1], angle:[329, 28117, 9222, 588], timestamp:[43350, 43351, 43353, 43354], state:[0, 0, 0, 0]"
"speed:[-2, 0, 0, -4], angle:[392, 28068, 9169, 635], timestamp:[43410, 43411, 43413, 43414], state:[0, 0, 0, 0]"
"speed:[-6, -5, 3, -1], angle:[426, 28034, 9144, 672], timestamp:[43470, 43471, 43473, 43474], state:[0, 0, 0, 0]"
"speed:[-5, -5, 2, -1], angle:[425, 28044, 9154, 667], timestamp:[43530, 43531, 43533, 43534], state:[0, 0, 0, 0]"
"speed:[-2, -3, -3, 5], angle:[403, 28061, 9170, 648], timestamp:[43590, 43591, 43593, 43594], state:[0, 0, 0, 0]"
"speed:[1, 0, -6, -3], angle:[402, 28064, 9171, 648], timestamp:[43650, 43651, 43653, 43654], state:[0, 0, 0, 0]"
"speed:[-4, -1, 0, 29], angle:[413, 28055, 9164, 658], timestamp:[43710, 43711, 43713, 43714], state:[0, 0, 0, 0]"
"speed:[-3, 2, 2, 5], angle:[415, 28054, 9162, 658], timestamp:[43770, 43771, 43773, 43774], state:[0, 0, 0, 0]"
"speed:[-3, -2, 1, 1], angle:[411, 28059, 9167, 653], timestamp:[43830, 43831, 43833, 43834], state:[0, 0, 0, 0]"
"speed:[-2, -1, -5, -5], angle:[412, 28057, 9166, 655], timestamp:[43890, 43891, 43893, 43894], state:[0, 0, 0, 0]"
"speed:[0, 0, -2, -4], angle:[415, 28056, 9164, 657], timestamp:[43950, 43951, 43953, 43954], state:[0, 0, 0, 0]"
"speed:[-5, -1, -6, 0], angle:[414, 28057, 9165, 656], timestamp:[44010, 44011, 44013, 44014], state:[0, 0, 0, 0]"
"speed:[3, -2, -3, 0], angle:[414, 28057, 9165, 656], timestamp:[44070, 44071, 44073, 44074], state:[0, 0, 0, 0]"
"speed:[-1, 2, -1, 2], angle:[415, 28057, 9164, 657], timestamp:[44130, 44131, 44133, 44134], state:[0, 0, 0, 0]"
"speed:[-2, -1, -3, -1], angle:[415, 28057, 9165, 657], timestamp:[44190, 44191, 44193, 44194], state:[0, 0, 0, 0]"
"speed:[-4, 8, 0, -2], angle:[415, 28057, 9165, 656], timestamp:[44250, 44251, 44253, 44254], state:[0, 0, 0, 0]"
"speed:[-3, 4, -3, -1], angle:[416, 28056, 9164, 657], timestamp:[44310, 44311, 44313, 44314], state:[0, 0, 0, 0]"
"speed:[1, -2, -1, -6], angle:[416, 28057, 9165, 657], timestamp:[44370, 44371, 44373, 44374], state:[0, 0, 0, 0]"
"speed:[-3, 5, 1, -5], angle:[416, 28057, 9164, 657], timestamp:[44430, 44431, 44433, 44434], state:[0, 0, 0, 0]"
"speed:[0, 2, -2, 0], angle:[416, 28056, 9164, 657], timestamp:[44490, 44491, 44493, 44494], state:[0, 0, 0, 0]"
"speed:[1, 1, 0, -2], angle:[416, 28057, 9165, 657], timestamp:[44550, 44551, 44553, 44554], state:[0, 0, 0, 0]"
"speed:[-3, -1, -1, 1], angle:[416, 28056, 9165, 658], timestamp:[44610, 44611, 44613, 44614], state:[0, 0, 0, 0]"
"speed:[-3, 2, -3, -3], angle:[416, 28056, 9165, 658], timestamp:[44670, 44671, 44673, 44674], state:[0, 0, 0, 0]"
"speed:[-2, -1, -5, 0], angle:[417, 28056, 9164, 658], timestamp:[44730, 44731, 44733, 44734], state:[0, 0, 0, 0]"
"speed:[3, -3, 1, -3], angle:[417, 28056, 9166, 657], timestamp:[44790, 44791, 44793, 44794], state:[0, 0, 0, 0]"
"speed:[0, -1, 1, 2], angle:[418, 28056, 9166, 658], timestamp:[44850, 44851, 44853, 44854], state:[0, 0, 0, 0]"
"speed:[-4, -1, -7, -8], angle:[417, 28057, 9165, 657], timestamp:[44910, 44911, 44913, 44914], state:[0, 0, 0, 0]"
"speed:[-1, 3, -4, 0], angle:[417, 28057, 9165, 658], timestamp:[44970, 44971, 44973, 44974], state:[0, 0, 0, 0]"
"speed:[3, -1, 0, -4], angle:[417, 28057, 9165, 658], timestamp:[45030, 45031, 45033, 45034], state:[0, 0, 0, 0]"
"speed:[4, 0, -5, 1], angle:[418, 28056, 9165, 658], timestamp:[45090, 45091, 45093, 45094], state:[0, 0, 0, 0]"
"speed:[-1, -4, -5, 3], angle:[418, 28056, 9166, 658], timestamp:[45210, 45211, 45213, 45214], state:[0, 0, 0, 0]"
"speed:[2, 0, 4, 0], angle:[418, 28056, 9165, 658], timestamp:[45270, 45271, 45273, 45274], state:[0, 0, 0, 0]"
"speed:[-4, 1, 1, -5], angle:[421, 28058, 9166, 659], timestamp:[45330, 45331, 45333, 45334], state:[0, 0, 0, 0]"
"speed:[23, -22, -14, 12], angle:[619, 27842, 9000, 909], timestamp:[45390, 45391, 45393, 45394], state:[0, 0, 0, 0]"
"speed:[68, -63, -69, 74], angle:[4187, 23869, 6628, 3446], timestamp:[45450, 45451, 45453, 45454], state:[0, 0, 0, 0]"
"speed:[60, -67, -61, 69], angle:[8093, 19645, 2440, 8193], timestamp:[45510, 45511, 45513, 45514], state:[0, 0, 0, 0]"
"speed:[35, -33, -36, 30], angle:[9791, 17354, 210, 10383], timestamp:[45570, 45571, 45573, 45574], state:[0, 0, 0, 0]"
"speed:[65, -64, -66, 48], angle:[12210, 14605, 30521, 12785], timestamp:[45630, 45631, 45633, 45634], state:[0, 0, 0, 0]"
"speed:[22, -13, -25, 31], angle:[14931, 11761, 27658, 15981], timestamp:[45690, 45691, 45693, 45694], state:[0, 0, 0, 0]"
"speed:[20, -30, -19, 16], angle:[16017, 10697, 26549, 17074], timestamp:[45750, 45751, 45753, 45754], state:[0, 0, 0, 0]"
"speed:[47, -46, -46, 53], angle:[18363, 8479, 24403, 19341], timestamp:[45810, 45811, 45813, 45814], state:[0, 0, 0, 0]"
"speed:[20, -32, -18, 3], angle:[19860, 6840, 23535, 21036], timestamp:[45870, 45871, 45873, 45874], state:[0, 0, 0, 0]"
"speed:[31, -16, -20, 21], angle:[20934, 6165, 22763, 21882], timestamp:[45930, 45931, 45933, 45934], state:[0, 0, 0, 0]"
"speed:[16, -22, -23, 8], angle:[22266, 5254, 21660, 23044], timestamp:[45990, 45991, 45993, 45994], state:[0, 0, 0, 0]"
"speed:[11, -13, -9, 13], angle:[22899, 4537, 20946, 23630], timestamp:[46050, 46051, 46053, 46054], state:[0, 0, 0, 0]"
"speed:[15, -9, -17, 12], angle:[23513, 3786, 20216, 24355], timestamp:[46110, 46111, 46113, 46114], state:[0, 0, 0, 0]"
"speed:[13, -12, -10, 10], angle:[24324, 3113, 19497, 25074], timestamp:[46170, 46171, 46173, 46174], state:[0, 0, 0, 0]"
"speed:[61, -46, -34, 38], angle:[25402, 2107, 18543, 25902], timestamp:[46230, 46231, 46233, 46234], state:[0, 0, 0, 0]"
"speed:[74, -78, -76, 91], angle:[30277, 30275, 14977, 29680], timestamp:[46290, 46291, 46293, 46294], state:[0, 0, 0, 0]"
"speed:[74, -78, -76, 91], angle:[30277, 30275, 14977, 29680], timestamp:[46290, 46291, 46293, 46294], state:[0, 0, 0, 0]"
"speed:[56, -38, -38, 44], angle:[2871, 24681, 9440, 3048], timestamp:[46410, 46411, 46413, 46414], state:[0, 0, 0, 0]"
"speed:[52, -56, -54, 40], angle:[5766, 22610, 6862, 5582], timestamp:[46470, 46471, 46473, 46474], state:[0, 0, 0, 0]"
"speed:[30, -34, -24, 26], angle:[8059, 20543, 4615, 7622], timestamp:[46530, 46531, 46533, 46534], state:[0, 0, 0, 0]"
"speed:[22, -31, -29, 35], angle:[9469, 19210, 3169, 8944], timestamp:[46590, 46591, 46593, 46594], state:[0, 0, 0, 0]"
"speed:[25, -33, -31, 27], angle:[11435, 17152, 1185, 10886], timestamp:[46650, 46651, 46653, 46654], state:[0, 0, 0, 0]"
"speed:[15, -5, -13, 7], angle:[12323, 16353, 371, 11747], timestamp:[46710, 46711, 46713, 46714], state:[0, 0, 0, 0]"
"speed:[30, -25, -35, 24], angle:[13402, 15171, 31942, 12670], timestamp:[46770, 46771, 46773, 46774], state:[0, 0, 0, 0]"
"speed:[9, -3, -16, 5], angle:[14438, 14260, 30871, 13577], timestamp:[46830, 46831, 46833, 46834], state:[0, 0, 0, 0]"
"speed:[8, 0, 0, 8], angle:[14845, 13849, 30496, 13963], timestamp:[46890, 46891, 46893, 46894], state:[0, 0, 0, 0]"
"speed:[1, -6, -7, 8], angle:[15232, 13430, 30112, 14410], timestamp:[46950, 46951, 46953, 46954], state:[0, 0, 0, 0]"
"speed:[103, -61, -52, 44], angle:[17010, 12030, 28836, 15449], timestamp:[47010, 47011, 47013, 47014], state:[0, 0, 0, 0]"
"speed:[86, -59, -93, 68], angle:[21457, 7817, 24900, 19481], timestamp:[47070, 47071, 47073, 47074], state:[0, 0, 0, 0]"
"speed:[23, -61, -46, 37], angle:[24438, 5052, 22239, 22531], timestamp:[47130, 47131, 47133, 47134], state:[0, 0, 0, 0]"
"speed:[52, -35, -40, 46], angle:[26202, 2964, 20507, 24660], timestamp:[47190, 47191, 47193, 47194], state:[0, 0, 0, 0]"
"speed:[37, -30, -51, 28], angle:[28989, 951, 17946, 27091], timestamp:[47250, 47251, 47253, 47254], state:[0, 0, 0, 0]"
"speed:[19, -15, -23, 22], angle:[30650, 32322, 16457, 28472], timestamp:[47310, 47311, 47313, 47314], state:[0, 0, 0, 0]"
"speed:[23, -30, -29, 26], angle:[31799, 31081, 15172, 29689], timestamp:[47370, 47371, 47373, 47374], state:[0, 0, 0, 0]"
"speed:[26, -16, -14, 7], angle:[651, 29459, 13611, 31144], timestamp:[47430, 47431, 47433, 47434], state:[0, 0, 0, 0]"
"speed:[4, -7, -11, 9], angle:[1101, 28974, 13055, 31555], timestamp:[47490, 47491, 47493, 47494], state:[0, 0, 0, 0]"
"speed:[12, -14, -19, 14], angle:[1891, 28151, 12188, 32376], timestamp:[47550, 47551, 47553, 47554], state:[0, 0, 0, 0]"
"speed:[9, -14, -5, 5], angle:[2595, 27479, 11435, 229], timestamp:[47610, 47611, 47613, 47614], state:[0, 0, 0, 0]"
"speed:[3, -3, -6, 4], angle:[2932, 27121, 11170, 504], timestamp:[47670, 47671, 47673, 47674], state:[0, 0, 0, 0]"
"speed:[-89, -83, -112, -93], angle:[1154, 25318, 8713, 31755], timestamp:[47730, 47731, 47733, 47734], state:[0, 0, 0, 0]"
"speed:[-81, -114, -106, -86], angle:[29260, 20141, 3835, 26976], timestamp:[47790, 47791, 47793, 47794], state:[0, 0, 0, 0]"
"speed:[-86, -88, -103, -84], angle:[24271, 15319, 31636, 21846], timestamp:[47850, 47851, 47853, 47854], state:[0, 0, 0, 0]"
"speed:[-112, -74, -79, -116], angle:[19057, 10368, 26626, 16481], timestamp:[47910, 47911, 47913, 47914], state:[0, 0, 0, 0]"
"speed:[-88, -109, -102, -104], angle:[13737, 5076, 21471, 11173], timestamp:[47970, 47971, 47973, 47974], state:[0, 0, 0, 0]"
"speed:[-111, -95, -84, -105], angle:[8550, 32363, 16089, 5954], timestamp:[48030, 48031, 48033, 48034], state:[0, 0, 0, 0]"
"speed:[-37, -49, -46, -34], angle:[4420, 28156, 11812, 1823], timestamp:[48090, 48091, 48093, 48094], state:[0, 0, 0, 0]"
"speed:[-25, -22, -24, -24], angle:[2639, 26399, 9953, 26], timestamp:[48150, 48151, 48153, 48154], state:[0, 0, 0, 0]"
"speed:[10, 8, -17, -6], angle:[2465, 26522, 9473, 32312], timestamp:[48210, 48211, 48213, 48214], state:[0, 0, 0, 0]"
"speed:[60, -75, -65, 93], angle:[6964, 24982, 7182, 1235], timestamp:[48270, 48271, 48273, 48274], state:[0, 0, 0, 0]"
"speed:[45, -50, -50, 63], angle:[10362, 21319, 3832, 6225], timestamp:[48330, 48331, 48333, 48334], state:[0, 0, 0, 0]"
"speed:[25, -28, -9, 24], angle:[12222, 20138, 2666, 7719], timestamp:[48390, 48391, 48393, 48394], state:[0, 0, 0, 0]"
"speed:[64, -71, -65, 58], angle:[14724, 17621, 261, 10450], timestamp:[48450, 48451, 48453, 48454], state:[0, 0, 0, 0]"
"speed:[46, -18, -32, 19], angle:[17024, 14959, 30876, 13328], timestamp:[48510, 48511, 48513, 48514], state:[0, 0, 0, 0]"
"speed:[16, -27, -26, 33], angle:[18594, 13592, 29088, 14428], timestamp:[48570, 48571, 48573, 48574], state:[0, 0, 0, 0]"
"speed:[37, -46, -38, 53], angle:[20267, 11317, 27343, 16854], timestamp:[48630, 48631, 48633, 48634], state:[0, 0, 0, 0]"
"speed:[13, -13, -10, 11], angle:[21611, 9873, 26124, 18334], timestamp:[48690, 48691, 48693, 48694], state:[0, 0, 0, 0]"
"speed:[22, -28, -31, 33], angle:[22319, 8868, 25326, 19212], timestamp:[48750, 48751, 48753, 48754], state:[0, 0, 0, 0]"
"speed:[23, -24, -14, 25], angle:[23929, 7090, 23764, 21165], timestamp:[48810, 48811, 48813, 48814], state:[0, 0, 0, 0]"
"speed:[6, -11, -6, 11], angle:[24472, 6360, 23234, 21713], timestamp:[48870, 48871, 48873, 48874], state:[0, 0, 0, 0]"
"speed:[-2, -9, -15, 18], angle:[25211, 5548, 22575, 22660], timestamp:[48930, 48931, 48933, 48934], state:[0, 0, 0, 0]"
"speed:[5, -8, -7, 3], angle:[25749, 5050, 22115, 23191], timestamp:[48990, 48991, 48993, 48994], state:[0, 0, 0, 0]"
"speed:[7, -4, -4, 1], angle:[25948, 4767, 21915, 23411], timestamp:[49050, 49051, 49053, 49054], state:[0, 0, 0, 0]"
"speed:[9, -2, -6, -3], angle:[26106, 4650, 21747, 23506], timestamp:[49110, 49111, 49113, 49114], state:[0, 0, 0, 0]"
"speed:[107, -81, -70, 47], angle:[28425, 2892, 19343, 24777], timestamp:[49170, 49171, 49173, 49174], state:[0, 0, 0, 0]"
"speed:[59, -71, -66, 78], angle:[32597, 31749, 15278, 28400], timestamp:[49230, 49231, 49233, 49234], state:[0, 0, 0, 0]"
"speed:[42, -25, -30, 31], angle:[2695, 29123, 12815, 30722], timestamp:[49290, 49291, 49293, 49294], state:[0, 0, 0, 0]"
"speed:[50, -56, -56, 48], angle:[4662, 27208, 10741, 32570], timestamp:[49350, 49351, 49353, 49354], state:[0, 0, 0, 0]"
"speed:[38, -40, -36, 36], angle:[7751, 24308, 7744, 2855], timestamp:[49410, 49411, 49413, 49414], state:[0, 0, 0, 0]"
"speed:[10, -19, -22, 12], angle:[9023, 23122, 6712, 3531], timestamp:[49470, 49471, 49473, 49474], state:[0, 0, 0, 0]"
"speed:[60, -41, -49, 49], angle:[10662, 21486, 4962, 5378], timestamp:[49530, 49531, 49533, 49534], state:[0, 0, 0, 0]"
"speed:[15, -17, 12, 11], angle:[12608, 19481, 3257, 7296], timestamp:[49590, 49591, 49593, 49594], state:[0, 0, 0, 0]"
"speed:[16, -15, -20, 19], angle:[13448, 18818, 2804, 7786], timestamp:[49650, 49651, 49653, 49654], state:[0, 0, 0, 0]"
"speed:[26, -20, -21, 23], angle:[14809, 17465, 1493, 9167], timestamp:[49710, 49711, 49713, 49714], state:[0, 0, 0, 0]"
"speed:[6, -5, -3, 8], angle:[15397, 16855, 829, 9720], timestamp:[49770, 49771, 49773, 49774], state:[0, 0, 0, 0]"
"speed:[10, -8, -5, 8], angle:[15885, 16593, 538, 10116], timestamp:[49830, 49831, 49833, 49834], state:[0, 0, 0, 0]"
"speed:[7, -13, -15, 9], angle:[16374, 16126, 33, 10550], timestamp:[49890, 49891, 49893, 49894], state:[0, 0, 0, 0]"
"speed:[112, -82, -42, 71], angle:[19101, 14284, 31058, 12244], timestamp:[49950, 49951, 49953, 49954], state:[0, 0, 0, 0]"
"speed:[60, -72, -74, 84], angle:[23321, 10046, 26980, 16471], timestamp:[50010, 50011, 50013, 50014], state:[0, 0, 0, 0]"
"speed:[16, -15, -42, 27], angle:[25514, 7880, 24726, 19060], timestamp:[50070, 50071, 50073, 50074], state:[0, 0, 0, 0]"
"speed:[49, -54, -60, 56], angle:[27744, 5924, 22660, 21271], timestamp:[50130, 50131, 50133, 50134], state:[0, 0, 0, 0]"
"speed:[43, -35, -33, 27], angle:[30689, 3214, 19816, 24396], timestamp:[50190, 50191, 50193, 50194], state:[0, 0, 0, 0]"
"speed:[7, -16, -10, 11], angle:[31606, 2079, 18766, 25395], timestamp:[50250, 50251, 50253, 50254], state:[0, 0, 0, 0]"
"speed:[1, -4, -6, 16], angle:[2153, 31047, 15270, 29249], timestamp:[50370, 50371, 50373, 50374], state:[0, 0, 0, 0]"
"speed:[25, -23, -25, 24], angle:[3044, 30176, 14434, 30005], timestamp:[50430, 50431, 50433, 50434], state:[0, 0, 0, 0]"
"speed:[14, -16, -11, 14], angle:[4185, 28971, 13288, 31197], timestamp:[50490, 50491, 50493, 50494], state:[0, 0, 0, 0]"
"speed:[5, -9, -8, 7], angle:[4637, 28446, 12836, 31615], timestamp:[50550, 50551, 50553, 50554], state:[0, 0, 0, 0]"
"speed:[1, -4, -7, 9], angle:[5121, 27992, 12445, 32131], timestamp:[50610, 50611, 50613, 50614], state:[0, 0, 0, 0]"
"speed:[-91, -59, -106, -64], angle:[4456, 26609, 10878, 31177], timestamp:[50670, 50671, 50673, 50674], state:[0, 0, 0, 0]"
"speed:[-76, -91, -103, -71], angle:[32345, 21550, 5859, 26631], timestamp:[50730, 50731, 50733, 50734], state:[0, 0, 0, 0]"
"speed:[-85, -89, -89, -90], angle:[27667, 16726, 923, 21560], timestamp:[50790, 50791, 50793, 50794], state:[0, 0, 0, 0]"
"speed:[-104, -108, -81, -83], angle:[22385, 11923, 28790, 16180], timestamp:[50850, 50851, 50853, 50854], state:[0, 0, 0, 0]"
"speed:[-100, -103, -97, -102], angle:[16949, 6631, 23628, 10775], timestamp:[50910, 50911, 50913, 50914], state:[0, 0, 0, 0]"
"speed:[-84, -101, -92, -86], angle:[11787, 1201, 18336, 5616], timestamp:[50970, 50971, 50973, 50974], state:[0, 0, 0, 0]"
"speed:[-43, -42, -49, -73], angle:[7362, 29477, 13698, 1156], timestamp:[51030, 51031, 51033, 51034], state:[0, 0, 0, 0]"
"speed:[-21, -20, -23, -25], angle:[5555, 27634, 11641, 32052], timestamp:[51090, 51091, 51093, 51094], state:[0, 0, 0, 0]"
"speed:[22, 10, -28, -12], angle:[5640, 27831, 10886, 31342], timestamp:[51150, 51151, 51153, 51154], state:[0, 0, 0, 0]"
"speed:[49, -84, -69, 58], angle:[9798, 25607, 8496, 93], timestamp:[51210, 51211, 51213, 51214], state:[0, 0, 0, 0]"
"speed:[63, -65, -57, 81], angle:[13085, 21594, 4848, 5029], timestamp:[51270, 51271, 51273, 51274], state:[0, 0, 0, 0]"
"speed:[31, -23, -26, 27], angle:[14719, 19969, 3013, 6937], timestamp:[51330, 51331, 51333, 51334], state:[0, 0, 0, 0]"
"speed:[61, -67, -54, 51], angle:[16722, 17784, 530, 9287], timestamp:[51390, 51391, 51393, 51394], state:[0, 0, 0, 0]"
"speed:[10, -30, -16, 28], angle:[18959, 15000, 30765, 12194], timestamp:[51450, 51451, 51453, 51454], state:[0, 0, 0, 0]"
"speed:[26, -33, -19, 26], angle:[19613, 13951, 29955, 12987], timestamp:[51510, 51511, 51513, 51514], state:[0, 0, 0, 0]"
"speed:[48, -49, -50, 50], angle:[21818, 10944, 27586, 15661], timestamp:[51570, 51571, 51573, 51574], state:[0, 0, 0, 0]"
"speed:[31, -3, -5, 20], angle:[22474, 9617, 26340, 17235], timestamp:[51630, 51631, 51633, 51634], state:[0, 0, 0, 0]"
"speed:[13, -43, -41, 31], angle:[23318, 8434, 25172, 18093], timestamp:[51690, 51691, 51693, 51694], state:[0, 0, 0, 0]"
"speed:[27, -36, -19, 27], angle:[24626, 6427, 23614, 19988], timestamp:[51750, 51751, 51753, 51754], state:[0, 0, 0, 0]"
"speed:[10, -7, -9, 7], angle:[25369, 5502, 22871, 20664], timestamp:[51810, 51811, 51813, 51814], state:[0, 0, 0, 0]"
"speed:[12, -13, -8, 13], angle:[25952, 4918, 22284, 21304], timestamp:[51870, 51871, 51873, 51874], state:[0, 0, 0, 0]"
"speed:[13, -8, -11, 8], angle:[26715, 4264, 21814, 22135], timestamp:[51930, 51931, 51933, 51934], state:[0, 0, 0, 0]"
"speed:[12, -8, -10, 6], angle:[27185, 3752, 21334, 22618], timestamp:[51990, 51991, 51993, 51994], state:[0, 0, 0, 0]"
"speed:[10, -7, -8, 7], angle:[27664, 3331, 20871, 23083], timestamp:[52050, 52051, 52053, 52054], state:[0, 0, 0, 0]"
"speed:[55, -35, -41, 23], angle:[29059, 2662, 19752, 23711], timestamp:[52110, 52111, 52113, 52114], state:[0, 0, 0, 0]"
"speed:[76, -82, -84, 98], angle:[1334, 31693, 16259, 27279], timestamp:[52170, 52171, 52173, 52174], state:[0, 0, 0, 0]"
"speed:[26, -35, -30, 10], angle:[4432, 28197, 13042, 30852], timestamp:[52230, 52231, 52233, 52234], state:[0, 0, 0, 0]"
"speed:[29, -41, -52, 19], angle:[6830, 26700, 10934, 32572], timestamp:[52290, 52291, 52293, 52294], state:[0, 0, 0, 0]"
"speed:[44, -62, -48, 60], angle:[9083, 23692, 8178, 2718], timestamp:[52350, 52351, 52353, 52354], state:[0, 0, 0, 0]"
"speed:[20, -21, -20, 13], angle:[10861, 21758, 6445, 4622], timestamp:[52410, 52411, 52413, 52414], state:[0, 0, 0, 0]"
"speed:[43, -39, -31, 27], angle:[12104, 20670, 5262, 5702], timestamp:[52470, 52471, 52473, 52474], state:[0, 0, 0, 0]"
"speed:[34, -25, -26, 27], angle:[14422, 18618, 3075, 7951], timestamp:[52530, 52531, 52533, 52534], state:[0, 0, 0, 0]"
"speed:[5, -16, -10, -12], angle:[14851, 17685, 2414, 8077], timestamp:[52590, 52591, 52593, 52594], state:[0, 0, 0, 0]"
"speed:[21, -10, -15, 23], angle:[15385, 17047, 1764, 8698], timestamp:[52650, 52651, 52653, 52654], state:[0, 0, 0, 0]"
"speed:[14, -5, -13, 15], angle:[16513, 16463, 955, 9680], timestamp:[52710, 52711, 52713, 52714], state:[0, 0, 0, 0]"
"speed:[6, -9, -11, 6], angle:[17256, 15861, 310, 10324], timestamp:[52770, 52771, 52773, 52774], state:[0, 0, 0, 0]"
"speed:[4, -13, -4, 5], angle:[17706, 15299, 32643, 10742], timestamp:[52830, 52831, 52833, 52834], state:[0, 0, 0, 0]"
"speed:[106, -63, -39, 48], angle:[20017, 13824, 31135, 11930], timestamp:[52890, 52891, 52893, 52894], state:[0, 0, 0, 0]"
"speed:[78, -83, -89, 91], angle:[24763, 9268, 27201, 16328], timestamp:[52950, 52951, 52953, 52954], state:[0, 0, 0, 0]"
"speed:[14, -11, -25, 11], angle:[27152, 6547, 25116, 19216], timestamp:[53010, 53011, 53013, 53014], state:[0, 0, 0, 0]"
"speed:[51, -57, -46, 40], angle:[28815, 5117, 23195, 20958], timestamp:[53070, 53071, 53073, 53074], state:[0, 0, 0, 0]"
"speed:[52, -50, -49, 46], angle:[31828, 1805, 19921, 24250], timestamp:[53130, 53131, 53133, 53134], state:[0, 0, 0, 0]"
"speed:[16, -16, -28, 10], angle:[785, 602, 18814, 25384], timestamp:[53190, 53191, 53193, 53194], state:[0, 0, 0, 0]"
"speed:[26, -53, -39, 39], angle:[1949, 30939, 17316, 26705], timestamp:[53250, 53251, 53253, 53254], state:[0, 0, 0, 0]"
"speed:[15, -33, -23, 35], angle:[3708, 28941, 15406, 28637], timestamp:[53310, 53311, 53313, 53314], state:[0, 0, 0, 0]"
"speed:[6, -11, -14, -3], angle:[4407, 28105, 14693, 29200], timestamp:[53370, 53371, 53373, 53374], state:[0, 0, 0, 0]"
"speed:[15, -18, -15, 21], angle:[5495, 26934, 13572, 30330], timestamp:[53430, 53431, 53433, 53434], state:[0, 0, 0, 0]"
"speed:[9, -3, -7, 2], angle:[6143, 26248, 12867, 30985], timestamp:[53490, 53491, 53493, 53494], state:[0, 0, 0, 0]"
"speed:[12, -8, -13, 13], angle:[6728, 25768, 12436, 31483], timestamp:[53550, 53551, 53553, 53554], state:[0, 0, 0, 0]"
"speed:[-68, -71, -140, -76], angle:[6719, 24426, 10839, 31075], timestamp:[53610, 53611, 53613, 53614], state:[0, 0, 0, 0]"
"speed:[-77, -70, -78, -99], angle:[1874, 19564, 5070, 26093], timestamp:[53670, 53671, 53673, 53674], state:[0, 0, 0, 0]"
"speed:[-103, -79, -85, -88], angle:[29798, 14977, 159, 20807], timestamp:[53730, 53731, 53733, 53734], state:[0, 0, 0, 0]"
"speed:[-89, -82, -88, -97], angle:[24378, 10119, 28219, 15444], timestamp:[53790, 53791, 53793, 53794], state:[0, 0, 0, 0]"
"speed:[-116, -98, -86, -75], angle:[18960, 4623, 23152, 10205], timestamp:[53850, 53851, 53853, 53854], state:[0, 0, 0, 0]"
"speed:[-56, -63, -50, -55], angle:[9302, 27277, 12745, 163], timestamp:[53970, 53971, 53973, 53974], state:[0, 0, 0, 0]"
"speed:[-29, -27, -22, -23], angle:[7179, 25240, 10769, 30966], timestamp:[54030, 54031, 54033, 54034], state:[0, 0, 0, 0]"
"speed:[13, 42, -5, -17], angle:[6409, 25437, 10220, 29978], timestamp:[54090, 54091, 54093, 54094], state:[0, 0, 0, 0]"
"speed:[130, -74, -38, 87], angle:[9569, 25646, 7635, 29940], timestamp:[54150, 54151, 54153, 54154], state:[0, 0, 0, 0]"
"speed:[49, -39, -53, 61], angle:[13996, 19674, 4650, 4014], timestamp:[54210, 54211, 54213, 54214], state:[0, 0, 0, 0]"
